time,GPS1,GPS2,A,B,C
9:57:16,49.7448883333333,13.369245,81,200,111
9:57:16,49.7448883333333,13.369245,81,200,111
9:57:16,49.7448883333333,13.369245,81,200,111
9:57:16,49.7448883333333,13.369245,130,200,111
9:57:16,49.7448883333333,13.369245,130,200,111
9:57:16,49.7448883333333,13.369245,130,200,111
9:57:16,49.7448883333333,13.369245,130,200,110
9:57:16,49.7448883333333,13.369245,128,200,110
9:57:16,49.7448883333333,13.369245,128,200,110
9:57:16,49.7448883333333,13.369245,128,200,110
9:57:16,49.7448883333333,13.369245,128,200,109
9:57:16,49.7448883333333,13.369245,129,200,109
9:57:17,49.7448883333333,13.369245,129,200,255
9:57:17,49.7448883333333,13.369245,129,200,111
9:57:17,49.7448883333333,13.369245,129,200,111
9:57:17,49.7448883333333,13.369245,129,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,130,200,111
9:57:17,49.7448883333333,13.369245,132,200,111
9:57:17,49.7448883333333,13.369245,133,200,111
9:57:17,49.7448883333333,13.369245,133,200,111
9:57:17,49.7448883333333,13.369245,133,200,111
9:57:17,49.7448883333333,13.369245,133,200,111
9:57:17,49.7448883333333,13.369245,133,200,111
9:57:17,49.7448883333333,13.369245,132,200,111
9:57:17,49.7448883333333,13.369245,132,200,111
9:57:17,49.7448883333333,13.369245,132,200,111
9:57:17,49.7448883333333,13.369245,132,200,111
9:57:17,49.7448883333333,13.369245,133,200,52
9:57:17,49.7448883333333,13.369245,133,200,52
9:57:17,49.7448883333333,13.369245,133,200,52
9:57:17,49.7448883333333,13.369245,133,200,52
9:57:17,49.7448883333333,13.369245,133,200,52
9:57:17,49.7448883333333,13.369245,133,200,45
9:57:18,49.7448883333333,13.369245,133,200,45
9:57:18,49.7448883333333,13.369245,131,200,45
9:57:18,49.7448883333333,13.369245,131,200,45
9:57:18,49.7448883333333,13.369245,131,200,45
9:57:18,49.7448883333333,13.369245,132,200,42
9:57:18,49.7448883333333,13.369245,132,200,42
9:57:18,49.7448883333333,13.369245,132,200,42
9:57:18,49.7448883333333,13.369245,131,200,42
9:57:18,49.7448883333333,13.369245,131,200,67
9:57:18,49.7448883333333,13.369245,131,200,67
9:57:18,49.7448883333333,13.369245,131,200,89
9:57:18,49.7448883333333,13.369245,131,200,89
9:57:18,49.7448883333333,13.369245,131,200,89
9:57:18,49.7448883333333,13.369245,131,200,89
9:57:18,49.7448883333333,13.369245,131,200,89
9:57:18,49.7448883333333,13.369245,131,200,93
9:57:18,49.7448883333333,13.369245,131,200,93
9:57:18,49.7448883333333,13.369245,131,200,93
9:57:18,49.7448883333333,13.369245,131,200,93
9:57:18,49.7448883333333,13.369245,135,200,40
9:57:18,49.7448883333333,13.369245,135,200,40
9:57:18,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,135,200,40
9:57:19,49.7448883333333,13.369245,133,200,98
9:57:19,49.7448883333333,13.369245,133,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,132,200,98
9:57:19,49.7448883333333,13.369245,133,200,98
9:57:19,49.7448883333333,13.369245,133,200,103
9:57:19,49.7448883333333,13.369245,133,200,103
9:57:19,49.7448883333333,13.369245,133,200,103
9:57:19,49.7448883333333,13.369245,133,200,103
9:57:19,49.7448883333333,13.369245,133,200,103
9:57:19,49.7449034,13.3692156,133,200,103
9:57:19,49.7449034,13.3692156,133,200,103
9:57:20,49.7449034,13.3692156,133,200,101
9:57:20,49.7449034,13.3692156,133,200,101
9:57:20,49.7449034,13.3692156,133,200,101
9:57:20,49.7449034,13.3692156,133,200,101
9:57:20,49.7449034,13.3692156,132,200,102
9:57:20,49.7449034,13.3692156,132,200,102
9:57:28,49.7449034,13.3692156,126,200,105
9:57:28,49.7449034,13.3692156,124,200,105
9:57:28,49.7449034,13.3692156,124,200,105
9:57:28,49.7449034,13.3692156,124,200,105
9:57:28,49.7449034,13.3692156,124,200,105
9:57:28,49.7449034,13.3692156,121,200,105
9:57:28,49.7449034,13.3692156,121,200,105
9:57:28,49.7449034,13.3692156,121,200,105
9:57:28,49.7449034,13.3692156,121,200,105
9:57:28,49.7449034,13.3692156,121,200,105
9:57:28,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,120,200,105
9:57:29,49.7449034,13.3692156,119,200,105
9:57:29,49.7449034,13.3692156,119,200,105
9:57:29,49.7449034,13.3692156,119,200,105
9:57:29,49.7449034,13.3692156,116,200,105
9:57:29,49.7449034,13.3692156,116,200,105
9:57:29,49.7449034,13.3692156,116,200,105
9:57:29,49.7449034,13.3692156,114,200,105
9:57:29,49.7449034,13.3692156,114,200,104
9:57:29,49.7449034,13.3692156,114,200,104
9:57:29,49.7449034,13.3692156,114,200,104
9:57:29,49.7449034,13.3692156,114,200,104
9:57:29,49.7449034,13.3692156,113,200,104
9:57:29,49.7449034,13.3692156,110,200,102
9:57:29,49.7449034,13.3692156,109,200,102
9:57:29,49.7449034,13.3692156,109,200,102
9:57:29,49.7449034,13.3692156,109,200,102
9:57:29,49.7449034,13.3692156,109,200,102
9:57:29,49.7449034,13.3692156,109,200,103
9:57:29,49.7449034,13.3692156,97,200,108
9:57:29,49.7449034,13.3692156,97,200,108
9:57:29,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,97,200,108
9:57:30,49.7449034,13.3692156,56,200,99
9:57:30,49.7449034,13.3692156,56,200,99
9:57:30,49.7449034,13.3692156,56,200,99
9:57:30,49.7449034,13.3692156,56,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,54,200,99
9:57:30,49.7449034,13.3692156,59,200,96
9:57:30,49.7449034,13.3692156,59,200,96
9:57:30,49.7449034,13.3692156,59,200,95
9:57:30,49.7449034,13.3692156,60,200,95
9:57:30,49.7449034,13.3692156,60,200,95
9:57:30,49.7449034,13.3692156,60,200,95
9:57:30,49.7449034,13.3692156,60,200,96
9:57:30,49.7449034,13.3692156,60,200,96
9:57:30,49.7449034,13.3692156,60,200,96
9:57:31,49.7449034,13.3692156,61,200,96
9:57:31,49.7449034,13.3692156,61,200,96
9:57:31,49.7449034,13.3692156,60,200,96
9:57:31,49.7449034,13.3692156,60,200,96
9:57:31,49.7449034,13.3692156,60,200,96
9:57:31,49.7449034,13.3692156,60,200,96
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,93
9:57:31,49.7449034,13.3692156,125,200,92
9:58:17,49.7445583333333,13.3692383333333,135,200,80
9:58:17,49.7445583333333,13.3692383333333,135,200,80
9:58:17,49.7445583333333,13.3692383333333,134,200,80
9:58:17,49.7445583333333,13.3692383333333,134,200,80
9:58:17,49.7445583333333,13.3692383333333,134,200,80
9:58:17,49.7445583333333,13.3692383333333,134,200,80
9:58:17,49.7445583333333,13.3692383333333,131,200,80
9:58:17,49.7445583333333,13.3692383333333,131,200,80
9:58:17,49.7445583333333,13.3692383333333,130,200,80
9:58:17,49.7445583333333,13.3692383333333,130,200,80
9:58:17,49.7445583333333,13.3692383333333,130,200,80
9:58:17,49.7445583333333,13.3692383333333,128,200,80
9:58:17,49.7445583333333,13.3692383333333,128,200,80
9:58:17,49.7445583333333,13.3692383333333,128,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:17,49.7445583333333,13.3692383333333,126,200,80
9:58:18,49.7445583333333,13.3692383333333,126,200,80
9:58:18,49.7445583333333,13.3692383333333,118,200,80
9:58:18,49.7445583333333,13.3692383333333,118,200,80
9:58:18,49.7445583333333,13.3692383333333,118,200,80
9:58:18,49.7445583333333,13.3692383333333,117,200,80
9:58:18,49.7445583333333,13.3692383333333,117,200,80
9:58:18,49.7445583333333,13.3692383333333,117,200,80
9:58:18,49.7445583333333,13.3692383333333,117,200,80
9:58:26,49.744355,13.3691733333333,71,200,119
9:58:26,49.744355,13.3691733333333,71,200,119
9:58:26,49.744355,13.3691733333333,71,200,119
9:58:26,49.744355,13.3691733333333,71,200,119
9:58:27,49.744355,13.3691733333333,71,200,119
9:58:27,49.744355,13.3691733333333,71,200,97
9:58:27,49.744355,13.3691733333333,71,200,97
9:58:27,49.744355,13.3691733333333,71,200,97
9:58:27,49.744355,13.3691733333333,71,200,97
9:58:27,49.744355,13.3691733333333,71,200,97
9:58:27,49.744355,13.3691733333333,71,200,90
9:58:27,49.744355,13.3691733333333,71,200,90
9:58:27,49.744355,13.3691733333333,65,200,90
9:58:27,49.744355,13.3691733333333,65,200,90
9:58:27,49.744355,13.3691733333333,65,200,90
9:58:27,49.744355,13.3691733333333,65,200,86
9:58:27,49.744355,13.3691733333333,65,200,86
9:58:27,49.744355,13.3691733333333,65,200,86
9:58:27,49.744355,13.3691733333333,65,200,86
9:58:27,49.744355,13.3691733333333,65,200,86
